subj,movement,duration,scans,t1mom,t1fetal,t2mom,t2fetal,t2shift,t1shift,relativePhase,relativeTemp
subjC8,1,18,237,0.206145170473,0.345639941434976,0.119243736983025,0.296985782401412,0.177742045418387,0.139494770961976,0.0382472744564107,0.397167959048917
