subj,movement,duration,scans,t1mom,t1fetal,t2mom,t2fetal,t2shift,t1shift,relativePhase,relativeTemp
subjC22,4,26,238,0.211006962483908,0.178097659544887,0.0862388055264636,0.0950055914385575,0.00876678591209386,-0.0329093029390211,0.041676088851115,0.432773508318951
