subj,movement,duration,scans,t1mom,t1fetal,t2mom,t2fetal,t2shift,t1shift,relativePhase,relativeTemp
subj20190429,1,34,356,0.0536874553030914,0.061706683432627,2.10038873044047,1.1697217723519,-0.930666958088568,0.00801922812953558,-0.938686186218103,-9.74752010610699
